ticket,site,row,section,url,distinctPricesCount,maxTimestampmillis
seatgeek-kYetLnxlolZ,seatgeek,G,20,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=kYetLnxlolZ,3,1662036268783
vividseats-VB5740973528,vividseats,M,326,https://www.vividseats.com//production/3727337?showDetails=VB5740973528&qty=1,1,1662036268783
vividseats-VB5479583577,vividseats,C,132,https://www.vividseats.com//production/3727337?showDetails=VB5479583577&qty=1,1,1662036268783
vividseats-VB5660375336,vividseats,O,337,https://www.vividseats.com//production/3727337?showDetails=VB5660375336&qty=1,1,1662036268783
seatgeek-agktEa75pdk,seatgeek,M,307,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=agktEa75pdk,3,1662036268783
vividseats-VB5734585040,vividseats,G,20,https://www.vividseats.com//production/3727337?showDetails=VB5734585040&qty=1,1,1662036268783
seatgeek-GAaIOEvMdPa,seatgeek,D,118,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=GAaIOEvMdPa,3,1662036268783
seatgeek-8lKt3zE2pRV,seatgeek,J,120,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=8lKt3zE2pRV,3,1662036268783
stubhub-5477326318,stubhub,U,308,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477326318,1,1662036268783
seatgeek-agktE6E9RvP,seatgeek,L,104,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=agktE6E9RvP,3,1662036268783
seatgeek-rVOH8d3A0B5,seatgeek,H,16,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=rVOH8d3A0B5,4,1662036268783
stubhub-5474253257,stubhub,L,322,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474253257,1,1662036268783
stubhub-5478017998,stubhub,O,309,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5478017998,1,1662036268783
stubhub-5478048668,stubhub,O,313,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5478048668,1,1662036268783
seatgeek-YgJtqPPK4EP,seatgeek,N,105,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=YgJtqPPK4EP,3,1662036268783
vividseats-VB5740841091,vividseats,G,5,https://www.vividseats.com//production/3727337?showDetails=VB5740841091&qty=1,1,1662036268783
seatgeek-lxVsqEa7B3Z,seatgeek,X,335,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=lxVsqEa7B3Z,3,1662036268783
seatgeek-JABI525bVlA,seatgeek,D,127,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=JABI525bVlA,3,1662036268783
seatgeek-xb9ianarZzo,seatgeek,Y,315,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=xb9ianarZzo,3,1662035957730
seatgeek-lxVsqEaPa5N,seatgeek,D,320,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=lxVsqEaPa5N,3,1662036268783
seatgeek-7KntervR8g2,seatgeek,M,107,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=7KntervR8g2,3,1662036268783
seatgeek-6mOhKp2o6jL,seatgeek,B,332,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=6mOhKp2o6jL,3,1662036268783
vividseats-VB5562609439,vividseats,K,322,https://www.vividseats.com//production/3727337?showDetails=VB5562609439&qty=1,1,1662036268783
vividseats-VB5554850752,vividseats,D,118,https://www.vividseats.com//production/3727337?showDetails=VB5554850752&qty=1,1,1662036268783
vividseats-VB5738330518,vividseats,H,23,https://www.vividseats.com//production/3727337?showDetails=VB5738330518&qty=1,1,1662036268783
vividseats-VB5742310162,vividseats,E,329,https://www.vividseats.com//production/3727337?showDetails=VB5742310162&qty=1,1,1662036268783
stubhub-5405129047,stubhub,E,332,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5405129047,1,1662036268783
seatgeek-agktEaZ7ODm,seatgeek,F,331,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=agktEaZ7ODm,3,1662036268783
stubhub-5475248091,stubhub,R,332,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5475248091,1,1662036268783
vividseats-VB5660375322,vividseats,O,303,https://www.vividseats.com//production/3727337?showDetails=VB5660375322&qty=1,1,1662036268783
stubhub-5476079488,stubhub,L,305,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5476079488,1,1662036268783
seatgeek-EroUbd9nJpY,seatgeek,M,305,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=EroUbd9nJpY,3,1662036268783
stubhub-5371240582,stubhub,T,316,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5371240582,1,1662036268783
stubhub-5474778551,stubhub,P,306,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474778551,1,1662036268783
vividseats-VB5740947563,vividseats,W,329,https://www.vividseats.com//production/3727337?showDetails=VB5740947563&qty=1,1,1662036268783
seatgeek-oV7HavaRn4K,seatgeek,K,303,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=oV7HavaRn4K,3,1662036268783
seatgeek-BALIB2BR6YK,seatgeek,X,314,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=BALIB2BR6YK,3,1662036268783
vividseats-VB5740763912,vividseats,M,322,https://www.vividseats.com//production/3727337?showDetails=VB5740763912&qty=1,1,1662036268783
seatgeek-vb3iYnYA9kO,seatgeek,F,303,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=vb3iYnYA9kO,3,1662036268783
vividseats-VB5734679095,vividseats,F,134,https://www.vividseats.com//production/3727337?showDetails=VB5734679095&qty=1,1,1662036268783
stubhub-5475247668,stubhub,M,321,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5475247668,1,1662036268783
stubhub-5460143640,stubhub,L,314,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460143640,1,1662036268783
seatgeek-V4KUm5l58GK,seatgeek,F,122,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=V4KUm5l58GK,3,1662036268783
seatgeek-rVOH8d8AgkO,seatgeek,F,340,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=rVOH8d8AgkO,3,1662036268783
stubhub-5477682161,stubhub,E,116,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477682161,1,1662036268783
vividseats-VB5651434783,vividseats,U,329,https://www.vividseats.com//production/3727337?showDetails=VB5651434783&qty=1,2,1662036268783
stubhub-5467602787,stubhub,,132,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5467602787,1,1662036268783
vividseats-VB5721959548,vividseats,A,127,https://www.vividseats.com//production/3727337?showDetails=VB5721959548&qty=1,1,1662036268783
vividseats-VB5731906794,vividseats,T,312,https://www.vividseats.com//production/3727337?showDetails=VB5731906794&qty=1,1,1662036268783
vividseats-VB5734673343,vividseats,H,44,https://www.vividseats.com//production/3727337?showDetails=VB5734673343&qty=1,1,1662036268783
seatgeek-2v0clPlMjOR,seatgeek,F,339,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=2v0clPlMjOR,3,1662036268783
stubhub-5477682204,stubhub,E,303,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477682204,1,1662036268783
stubhub-5477362698,stubhub,,107,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477362698,1,1662036268783
vividseats-VB5660375781,vividseats,J,336,https://www.vividseats.com//production/3727337?showDetails=VB5660375781&qty=1,1,1662036268783
vividseats-VB4962938326,vividseats,G,105,https://www.vividseats.com//production/3727337?showDetails=VB4962938326&qty=1,1,1662036268783
vividseats-VB5740949575,vividseats,F,302,https://www.vividseats.com//production/3727337?showDetails=VB5740949575&qty=1,1,1662036268783
vividseats-VB4962938325,vividseats,C,105,https://www.vividseats.com//production/3727337?showDetails=VB4962938325&qty=1,1,1662036268783
stubhub-5419717767,stubhub,,325,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5419717767,1,1662036268783
vividseats-VB5369465651,vividseats,G,335,https://www.vividseats.com//production/3727337?showDetails=VB5369465651&qty=1,1,1662036268783
seatgeek-X03tO0OkGAP,seatgeek,C,136,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=X03tO0OkGAP,3,1662036268783
vividseats-VB5717954364,vividseats,G,27,https://www.vividseats.com//production/3727337?showDetails=VB5717954364&qty=1,1,1662036268783
seatgeek-MAeIB5BVm9g,seatgeek,W,329,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=MAeIB5BVm9g,3,1662036268783
seatgeek-6mOhKpAgma8,seatgeek,A,106,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=6mOhKpAgma8,3,1662036268783
vividseats-VB5717636421,vividseats,N,328,https://www.vividseats.com//production/3727337?showDetails=VB5717636421&qty=1,1,1662036268783
seatgeek-A6rsn6bbpjR,seatgeek,A,322,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=A6rsn6bbpjR,3,1662036268783
seatgeek-6mOhKpZol5l,seatgeek,J,301,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=6mOhKpZol5l,3,1662035957730
stubhub-5312084473,stubhub,L,123,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5312084473,1,1662036268783
seatgeek-lxVsqEa0An9,seatgeek,G,113,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=lxVsqEa0An9,3,1662036268783
seatgeek-GAaIOg3V97J,seatgeek,Y,316,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=GAaIOg3V97J,3,1662036268783
vividseats-VB5554850543,vividseats,F,117,https://www.vividseats.com//production/3727337?showDetails=VB5554850543&qty=1,1,1662036268783
seatgeek-3q7fv0va6wa,seatgeek,H,61,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=3q7fv0va6wa,3,1662036268783
stubhub-5334891129,stubhub,F,324,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5334891129,1,1662036268783
seatgeek-w3JsqrqRKa4,seatgeek,O,303,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=w3JsqrqRKa4,3,1662036268783
seatgeek-nx0swbDAV5r,seatgeek,D,22,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=nx0swbDAV5r,3,1662036268783
seatgeek-kYetLnL82Jz,seatgeek,W,328,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=kYetLnL82Jz,3,1662036268783
seatgeek-w3JsqrqoZaG,seatgeek,E,329,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=w3JsqrqoZaG,3,1662036268783
stubhub-5405725032,stubhub,H,61,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5405725032,1,1662036268783
vividseats-VB5228285250,vividseats,G,65,https://www.vividseats.com//production/3727337?showDetails=VB5228285250&qty=1,1,1662036268783
vividseats-VB5734536244,vividseats,V,310,https://www.vividseats.com//production/3727337?showDetails=VB5734536244&qty=1,1,1662036268783
seatgeek-Zm9h6K6oDxn,seatgeek,K,332,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=Zm9h6K6oDxn,1,1662036268783
vividseats-VB5719135122,vividseats,S,321,https://www.vividseats.com//production/3727337?showDetails=VB5719135122&qty=1,1,1662036268783
seatgeek-nx0swD6vYm5,seatgeek,R,326,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=nx0swD6vYm5,3,1662036268783
seatgeek-KezcrGm43YP,seatgeek,S,311,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=KezcrGm43YP,3,1662036268783
seatgeek-b4wURBwKEek,seatgeek,M,105,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=b4wURBwKEek,3,1662036268783
vividseats-VB5734685738,vividseats,L,322,https://www.vividseats.com//production/3727337?showDetails=VB5734685738&qty=1,1,1662036268783
vividseats-VB5734535373,vividseats,G,132,https://www.vividseats.com//production/3727337?showDetails=VB5734535373&qty=1,1,1662036268783
seatgeek-05VTRLeDPNa,seatgeek,C,19,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=05VTRLeDPNa,3,1662036268783
seatgeek-nx0swDDp2OP,seatgeek,J,132,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=nx0swDDp2OP,3,1662036268783
stubhub-5405131527,stubhub,C,332,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5405131527,1,1662036268783
stubhub-5430141538,stubhub,G,20,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5430141538,1,1662036268783
seatgeek-w3JsqrqRR0m,seatgeek,D,305,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=w3JsqrqRR0m,3,1662036268783
stubhub-5473732553,stubhub,B,114,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5473732553,1,1662036268783
vividseats-VB5225658908,vividseats,E,133,https://www.vividseats.com//production/3727337?showDetails=VB5225658908&qty=1,1,1662036268783
stubhub-5474418844,stubhub,K,134,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474418844,1,1662036268783
vividseats-VB5479717170,vividseats,T,316,https://www.vividseats.com//production/3727337?showDetails=VB5479717170&qty=1,1,1662036268783
seatgeek-qVjH7o7gbZ2,seatgeek,B,114,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=qVjH7o7gbZ2,3,1662036268783
stubhub-5476566487,stubhub,G,5,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5476566487,1,1662036268783
seatgeek-EroUbVNkVwB,seatgeek,C,53,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=EroUbVNkVwB,3,1662036268783
seatgeek-DdwHzLz4Kvr,seatgeek,G,303,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=DdwHzLz4Kvr,3,1662036268783
seatgeek-JABI56mLOr8,seatgeek,M,122,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=JABI56mLOr8,3,1662036268783
vividseats-VB5740365450,vividseats,N,310,https://www.vividseats.com//production/3727337?showDetails=VB5740365450&qty=1,1,1662036268783
vividseats-VB5740841393,vividseats,L,103,https://www.vividseats.com//production/3727337?showDetails=VB5740841393&qty=1,1,1662036268783
vividseats-VB5741644575,vividseats,J,118,https://www.vividseats.com//production/3727337?showDetails=VB5741644575&qty=1,1,1662036268783
seatgeek-xb9iaq2LE95,seatgeek,H,59,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=xb9iaq2LE95,3,1662036268783
seatgeek-EroUbV7BB9b,seatgeek,G,132,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=EroUbV7BB9b,3,1662036268783
seatgeek-xb9ianDN8xd,seatgeek,H,44,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=xb9ianDN8xd,3,1662036268783
stubhub-5477900846,stubhub,S,310,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477900846,1,1662036268783
stubhub-5477356416,stubhub,,333,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477356416,1,1662036268783
seatgeek-lxVsqJnlLxb,seatgeek,M,122,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=lxVsqJnlLxb,3,1662036268783
vividseats-VB5734546327,vividseats,N,125,https://www.vividseats.com//production/3727337?showDetails=VB5734546327&qty=1,1,1662036268783
seatgeek-KezcrJVqemG,seatgeek,H,332,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=KezcrJVqemG,3,1662036268783
seatgeek-7KnteDeqkel,seatgeek,J,317,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=7KnteDeqkel,3,1662036268783
seatgeek-V4KUm5NDxzZ,seatgeek,K,302,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=V4KUm5NDxzZ,3,1662036268783
stubhub-5290099385,stubhub,P,324,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5290099385,1,1662036268783
vividseats-VB5733146533,vividseats,F,303,https://www.vividseats.com//production/3727337?showDetails=VB5733146533&qty=1,1,1662036268783
seatgeek-2v0clPl0z6M,seatgeek,G,5,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=2v0clPl0z6M,3,1662036268783
seatgeek-rVOH8d8J5j9,seatgeek,L,334,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=rVOH8d8J5j9,3,1662036268783
vividseats-VB5479717367,vividseats,W,323,https://www.vividseats.com//production/3727337?showDetails=VB5479717367&qty=1,1,1662036268783
seatgeek-qVjH70pMKpw,seatgeek,B,136,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=qVjH70pMKpw,3,1662036268783
seatgeek-g48UG3GLwo7,seatgeek,S,321,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=g48UG3GLwo7,3,1662036268783
seatgeek-3q7fv0qAm2X,seatgeek,P,333,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=3q7fv0qAm2X,3,1662036268783
seatgeek-oV7Harv3NEa,seatgeek,M,106,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=oV7Harv3NEa,3,1662036268783
stubhub-5477679170,stubhub,V,309,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477679170,1,1662036268783
stubhub-5477983415,stubhub,S,332,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477983415,2,1662036268783
stubhub-5405127265,stubhub,E,330,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5405127265,1,1662036268783
seatgeek-3q7fvlRRBkv,seatgeek,D,109,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=3q7fvlRRBkv,3,1662036268783
vividseats-VB5734740675,vividseats,G,55,https://www.vividseats.com//production/3727337?showDetails=VB5734740675&qty=1,1,1662036268783
seatgeek-mxAsLmBVXMR,seatgeek,F,31,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=mxAsLmBVXMR,3,1662036268783
seatgeek-nx0swDaP92L,seatgeek,V,309,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=nx0swDaP92L,3,1662036268783
seatgeek-Zm9h6KARJbO,seatgeek,T,312,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=Zm9h6KARJbO,3,1662036268783
seatgeek-3q7fvllonkj,seatgeek,V,320,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=3q7fvllonkj,3,1662036268783
vividseats-VB5734514182,vividseats,J,303,https://www.vividseats.com//production/3727337?showDetails=VB5734514182&qty=1,1,1662036268783
seatgeek-z3EsDzDJEnw,seatgeek,N,134,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=z3EsDzDJEnw,3,1662036268783
seatgeek-8lKt3znZpBa,seatgeek,G,305,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=8lKt3znZpBa,3,1662036268783
seatgeek-b4wURPGmBLl,seatgeek,Q,311,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=b4wURPGmBLl,3,1662036268783
vividseats-VB5734550829,vividseats,N,119,https://www.vividseats.com//production/3727337?showDetails=VB5734550829&qty=1,1,1662036268783
seatgeek-O7AhkRkpeE5,seatgeek,J,103,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=O7AhkRkpeE5,3,1662034400198
stubhub-5423416734,stubhub,M,324,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5423416734,1,1662036268783
seatgeek-DdwHz3p07jZ,seatgeek,K,322,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=DdwHz3p07jZ,3,1662036268783
vividseats-VB5734666225,vividseats,G,12,https://www.vividseats.com//production/3727337?showDetails=VB5734666225&qty=1,1,1662036268783
stubhub-5477978263,stubhub,H,302,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477978263,1,1662036268783
seatgeek-NrqUJ83zx3P,seatgeek,C,130,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=NrqUJ83zx3P,3,1662036268783
vividseats-VB5739359109,vividseats,H,123,https://www.vividseats.com//production/3727337?showDetails=VB5739359109&qty=1,1,1662036268783
seatgeek-xb9iaq7jPV4,seatgeek,S,314,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=xb9iaq7jPV4,3,1662036268783
seatgeek-6mOhKZPZNal,seatgeek,C,16,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=6mOhKZPZNal,3,1662036268783
vividseats-VB5739872702,vividseats,J,136,https://www.vividseats.com//production/3727337?showDetails=VB5739872702&qty=1,1,1662036268783
stubhub-5419846663,stubhub,,315,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5419846663,1,1662036268783
stubhub-5439746556,stubhub,,102,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5439746556,1,1662036268783
stubhub--5477251885,stubhub,O,301,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=-5477251885,1,1662036268783
seatgeek-6mOhKZPzeJn,seatgeek,L,334,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=6mOhKZPzeJn,3,1662036268783
stubhub-5467081653,stubhub,,105,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5467081653,1,1662036268783
vividseats-VB5740763961,vividseats,M,120,https://www.vividseats.com//production/3727337?showDetails=VB5740763961&qty=1,1,1662036268783
stubhub-5478015856,stubhub,,108,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5478015856,1,1662036268783
vividseats-VB5738710828,vividseats,N,302,https://www.vividseats.com//production/3727337?showDetails=VB5738710828&qty=1,1,1662036268783
vividseats-VB5263281535,vividseats,G,106,https://www.vividseats.com//production/3727337?showDetails=VB5263281535&qty=1,1,1662036268783
seatgeek-ROXHZpRNmRY,seatgeek,E,56,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=ROXHZpRNmRY,3,1662036268783
