ticket,site,row,section,title,note,url,distinctPricesCount,maxTimestampmillis
seatgeek-kYetLnLr7MM,seatgeek,F,117,Section 117 Row F,Section 117 Row F,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=kYetLnLr7MM,6,1662905529710
stubhub-5498836992,stubhub,K,112,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5498836992,4,1662905529710
stubhub-5389618695,stubhub,Q,335,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5389618695,2,1662911608655
stubhub-5502617087,stubhub,H,11,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502617087,1,1662900872433
stubhub-5499389004,stubhub,O,324,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5499389004,5,1662909881449
seatgeek-JABI525anOv,seatgeek,Y,330,Section 330 Row Y,Section 330 Row Y,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=JABI525anOv,3,1662861991314
vividseats-VB5773091598,vividseats,S,327,Promenade 327,,https://www.vividseats.com//production/3736730?showDetails=VB5773091598&qty=1,1,1662863508793
vividseats-VB5771550803,vividseats,C,120,Loge 120,,https://www.vividseats.com//production/3736730?showDetails=VB5771550803&qty=1,1,1662863508793
stubhub-5502555310,stubhub,M,130,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502555310,1,1662895455075
seatgeek-vb3iYnp73JG,seatgeek,X,307,Section 307 Row X,Section 307 Row X,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=vb3iYnp73JG,3,1662861991314
vividseats-VB5772045304,vividseats,J,323,Promenade 323,,https://www.vividseats.com//production/3736730?showDetails=VB5772045304&qty=1,1,1662861991314
vividseats-VB5772680950,vividseats,F,326,Promenade 326,,https://www.vividseats.com//production/3736730?showDetails=VB5772680950&qty=1,4,1662909881449
seatgeek-nx0sw9rK9g6,seatgeek,H,116,Section 116 Row H,Section 116 Row H,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=nx0sw9rK9g6,3,1662861991314
seatgeek-ROXHZpdPJqL,seatgeek,M,104,Section 104 Row M,Section 104 Row M,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=ROXHZpdPJqL,3,1662861991314
vividseats-VB5773093388,vividseats,X,317,Promenade 317,,https://www.vividseats.com//production/3736730?showDetails=VB5773093388&qty=1,1,1662863508793
vividseats-VB5772096470,vividseats,R,313,Promenade 313,,https://www.vividseats.com//production/3736730?showDetails=VB5772096470&qty=1,1,1662861991314
seatgeek-8lKt3zRgo3n,seatgeek,E,316,Section 316 Row E,Section 316 Row E,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=8lKt3zRgo3n,3,1662861991314
stubhub-5480885204,stubhub,H,129,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5480885204,1,1662861991314
stubhub-5499624581,stubhub,C,108,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5499624581,1,1662863508793
vividseats-VB5769549566,vividseats,H,330,Promenade 330,,https://www.vividseats.com//production/3736730?showDetails=VB5769549566&qty=1,5,1662921998582
vividseats-VB5773480425,vividseats,Y,324,Promenade 324,,https://www.vividseats.com//production/3736730?showDetails=VB5773480425&qty=1,6,1662910313356
stubhub-5502997430,stubhub,U,308,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502997430,1,1662916838282
vividseats-VB5769247157,vividseats,N,125,Loge 125,,https://www.vividseats.com//production/3736730?showDetails=VB5769247157&qty=1,3,1662921998582
seatgeek-rVOH8dkbqnE,seatgeek,F,302,Section 302 Row F,Section 302 Row F,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=rVOH8dkbqnE,3,1662861991314
stubhub-5502190983,stubhub,H,52,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502190983,3,1662910745042
vividseats-VB5772117124,vividseats,E,333,Promenade 333,,https://www.vividseats.com//production/3736730?showDetails=VB5772117124&qty=1,1,1662861991314
vividseats-VB5773093162,vividseats,Q,320,Promenade 320,,https://www.vividseats.com//production/3736730?showDetails=VB5773093162&qty=1,1,1662863508793
stubhub-5492265219,stubhub,Y,309,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5492265219,2,1662904301446
vividseats-VB5772102930,vividseats,M,334,Promenade 334,,https://www.vividseats.com//production/3736730?showDetails=VB5772102930&qty=1,1,1662861991314
vividseats-VB5772363356,vividseats,G,103,Loge 103,,https://www.vividseats.com//production/3736730?showDetails=VB5772363356&qty=1,1,1662863508793
vividseats-VB5773091668,vividseats,Q,313,Promenade 313,,https://www.vividseats.com//production/3736730?showDetails=VB5773091668&qty=1,1,1662863508793
stubhub-5499960592,stubhub,B,57,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5499960592,12,1662920603435
vividseats-VB5773263102,vividseats,V,320,Promenade 320,,https://www.vividseats.com//production/3736730?showDetails=VB5773263102&qty=1,2,1662905529710
vividseats-VB5772465270,vividseats,H,67,Courtside 67,,https://www.vividseats.com//production/3736730?showDetails=VB5772465270&qty=1,1,1662863508793
vividseats-VB5771218180,vividseats,O,311,Promenade 311,,https://www.vividseats.com//production/3736730?showDetails=VB5771218180&qty=1,2,1662900872433
vividseats-VB5771897754,vividseats,F,339,Promenade 339,,https://www.vividseats.com//production/3736730?showDetails=VB5771897754&qty=1,1,1662861991314
seatgeek-8lKt3z6POro,seatgeek,E,121,Section 121 Row E,Section 121 Row E,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=8lKt3z6POro,3,1662863508793
vividseats-VB5772130850,vividseats,C,306,Promenade 306,,https://www.vividseats.com//production/3736730?showDetails=VB5772130850&qty=1,1,1662861991314
seatgeek-EroUbdXmKaO,seatgeek,V,315,Section 315 Row V,Section 315 Row V,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=EroUbdXmKaO,3,1662861991314
stubhub-5502660476,stubhub,L,124,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502660476,1,1662902168881
stubhub-5496652144,stubhub,D,52,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5496652144,1,1662861991314
seatgeek-V4KUmNPYdNK,seatgeek,O,337,Section 337 Row O,Section 337 Row O,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=V4KUmNPYdNK,4,1662863508793
vividseats-VB5771944227,vividseats,O,305,Promenade 305,,https://www.vividseats.com//production/3736730?showDetails=VB5771944227&qty=1,1,1662861991314
seatgeek-EroUbdjNO5w,seatgeek,J,332,Section 332 Row J,Section 332 Row J,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=EroUbdjNO5w,3,1662908585357
seatgeek-O7AhkRoPrkB,seatgeek,N,114,Section 114 Row N,Section 114 Row N,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=O7AhkRoPrkB,10,1662911176637
seatgeek-jDvsEoldjE3,seatgeek,V,307,Section 307 Row V,Section 307 Row V,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=jDvsEoldjE3,3,1662861991314
vividseats-VB5774240784,vividseats,G,315,Promenade 315,,https://www.vividseats.com//production/3736730?showDetails=VB5774240784&qty=1,1,1662909017574
vividseats-VB5769248507,vividseats,G,315,Promenade 315,,https://www.vividseats.com//production/3736730?showDetails=VB5769248507&qty=1,6,1662916838282
vividseats-VB5771471335,vividseats,E,136,Loge 136,,https://www.vividseats.com//production/3736730?showDetails=VB5771471335&qty=1,1,1662861206691
vividseats-VB5771992919,vividseats,X,336,Promenade 336,,https://www.vividseats.com//production/3736730?showDetails=VB5771992919&qty=1,1,1662861991314
seatgeek-A6rsnB2KqzJ,seatgeek,L,307,Section 307 Row L,Section 307 Row L,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=A6rsnB2KqzJ,3,1662861991314
vividseats-VB5773092782,vividseats,O,305,Promenade 305,,https://www.vividseats.com//production/3736730?showDetails=VB5773092782&qty=1,1,1662863508793
seatgeek-MAeIB5BMnnj,seatgeek,E,339,Section 339 Row E,Section 339 Row E,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=MAeIB5BMnnj,3,1662861991314
stubhub-5489566877,stubhub,G,313,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5489566877,1,1662861991314
vividseats-VB5769264158,vividseats,Q,309,Promenade 309,,https://www.vividseats.com//production/3736730?showDetails=VB5769264158&qty=1,4,1662905529710
vividseats-VB5773093490,vividseats,C,326,Promenade 326,,https://www.vividseats.com//production/3736730?showDetails=VB5773093490&qty=1,1,1662863508793
stubhub-5500246631,stubhub,M,313,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5500246631,2,1662863508793
seatgeek-BALIB2mlaEP,seatgeek,X,324,Section 324 Row X,Section 324 Row X,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=BALIB2mlaEP,3,1662861991314
stubhub-5495651654,stubhub,S,322,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5495651654,2,1662911608655
vividseats-VB5772338878,vividseats,E,128,Loge 128,,https://www.vividseats.com//production/3736730?showDetails=VB5772338878&qty=1,1,1662863508793
seatgeek-eeac5a0qza2,seatgeek,J,127,Section 127 Row J,Section 127 Row J,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=eeac5a0qza2,3,1662908585357
stubhub-5501362545,stubhub,H,64,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501362545,3,1662908585357
vividseats-VB5769549585,vividseats,M,313,Promenade 313,,https://www.vividseats.com//production/3736730?showDetails=VB5769549585&qty=1,2,1662861991314
seatgeek-ROXHZpZrAAO,seatgeek,S,320,Section 320 Row S,Section 320 Row S,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=ROXHZpZrAAO,3,1662863508793
vividseats-VB5772112805,vividseats,F,321,Promenade 321,,https://www.vividseats.com//production/3736730?showDetails=VB5772112805&qty=1,1,1662861991314
vividseats-VB5772012393,vividseats,Y,330,Promenade 330,,https://www.vividseats.com//production/3736730?showDetails=VB5772012393&qty=1,1,1662861991314
seatgeek-2v0clPNl3k7,seatgeek,S,332,Section 332 Row S,Section 332 Row S,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=2v0clPNl3k7,3,1662861991314
stubhub-5497715504,stubhub,B,111,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5497715504,2,1662902168881
vividseats-VB5772489798,vividseats,P,306,Promenade 306,,https://www.vividseats.com//production/3736730?showDetails=VB5772489798&qty=1,1,1662863508793
stubhub-5500246613,stubhub,L,330,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5500246613,1,1662861101933
vividseats-VB5773092342,vividseats,M,319,Promenade 319,,https://www.vividseats.com//production/3736730?showDetails=VB5773092342&qty=1,1,1662863508793
vividseats-VB5773090071,vividseats,X,324,Promenade 324,,https://www.vividseats.com//production/3736730?showDetails=VB5773090071&qty=1,1,1662863508793
seatgeek-oV7Havb5LBD,seatgeek,V,336,Section 336 Row V,Section 336 Row V,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=oV7Havb5LBD,3,1662861991314
seatgeek-KezcrGpBzYG,seatgeek,F,326,Section 326 Row F,Section 326 Row F,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=KezcrGpBzYG,10,1662910745042
seatgeek-V4KUmNPaKov,seatgeek,K,112,Section 112 Row K,Section 112 Row K,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=V4KUmNPaKov,8,1662905529710
vividseats-VB5772703882,vividseats,T,317,Promenade 317,,https://www.vividseats.com//production/3736730?showDetails=VB5772703882&qty=1,5,1662909449500
vividseats-VB5774189435,vividseats,L,329,Promenade 329,,https://www.vividseats.com//production/3736730?showDetails=VB5774189435&qty=1,2,1662912041342
seatgeek-z3EsDz6Ao5x,seatgeek,P,323,Section 323 Row P,Section 323 Row P,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=z3EsDz6Ao5x,3,1662861991314
seatgeek-jDvsEozgvJk,seatgeek,C,111,Section 111 Row C,Section 111 Row C,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=jDvsEozgvJk,10,1662911608655
vividseats-VB5773093575,vividseats,S,333,Promenade 333,,https://www.vividseats.com//production/3736730?showDetails=VB5773093575&qty=1,1,1662863508793
seatgeek-4vXcG7jr7gb,seatgeek,P,326,Section 326 Row P,Section 326 Row P,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=4vXcG7jr7gb,3,1662861991314
seatgeek-oV7HarbBml8,seatgeek,C,324,Section 324 Row C,Section 324 Row C,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=oV7HarbBml8,17,1662921037695
vividseats-VB5773997018,vividseats,F,106,Loge 106,,https://www.vividseats.com//production/3736730?showDetails=VB5773997018&qty=1,1,1662905529710
stubhub-5499964323,stubhub,Q,309,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5499964323,4,1662905529710
seatgeek-xb9ian3a6pp,seatgeek,N,101,Section 101 Row N,Section 101 Row N,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=xb9ian3a6pp,4,1662921998582
stubhub-5155103819,stubhub,J,121,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5155103819,3,1662916406473
stubhub-5501754376,stubhub,H,323,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501754376,3,1662908585357
seatgeek-KezcrGw5385,seatgeek,D,53,Section 53 Row D,Section 53 Row D,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=KezcrGw5385,2,1662905529710
vividseats-VB5772018666,vividseats,Y,307,Promenade 307,,https://www.vividseats.com//production/3736730?showDetails=VB5772018666&qty=1,1,1662861991314
stubhub-5491293058,stubhub,W,318,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5491293058,1,1662861991314
vividseats-VB5773090854,vividseats,Y,335,Promenade 335,,https://www.vividseats.com//production/3736730?showDetails=VB5773090854&qty=1,1,1662863508793
seatgeek-3q7fv0emm6m,seatgeek,M,122,Section 122 Row M,Section 122 Row M,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=3q7fv0emm6m,4,1662908585357
vividseats-VB5772537080,vividseats,L,112,Loge 112,,https://www.vividseats.com//production/3736730?showDetails=VB5772537080&qty=1,1,1662909017574
vividseats-VB5733619758,vividseats,Y,323,Promenade 323,,https://www.vividseats.com//production/3736730?showDetails=VB5733619758&qty=1,2,1662916838282
vividseats-VB5757323712,vividseats,X,336,Promenade 336,,https://www.vividseats.com//production/3736730?showDetails=VB5757323712&qty=1,4,1662912041342
vividseats-VB5772169384,vividseats,H,322,Promenade 322,,https://www.vividseats.com//production/3736730?showDetails=VB5772169384&qty=1,1,1662861991314
seatgeek-ROXHZpzdAq0,seatgeek,G,106,Section 106 Row G,Section 106 Row G,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=ROXHZpzdAq0,3,1662861991314
stubhub-5501943586,stubhub,S,312,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501943586,1,1662863508793
seatgeek-agktEaD268D,seatgeek,W,327,Section 327 Row W,Section 327 Row W,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=agktEaD268D,12,1662915540540
stubhub-5502911376,stubhub,J,127,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502911376,1,1662914677087
vividseats-VB5771248083,vividseats,G,111,Loge 111,,https://www.vividseats.com//production/3736730?showDetails=VB5771248083&qty=1,2,1662902168881
vividseats-VB5774554895,vividseats,H,52,Courtside 52,,https://www.vividseats.com//production/3736730?showDetails=VB5774554895&qty=1,1,1662916406473
vividseats-VB5772041794,vividseats,E,326,Promenade 326,,https://www.vividseats.com//production/3736730?showDetails=VB5772041794&qty=1,1,1662861991314
stubhub-5500005627,stubhub,H,53,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5500005627,8,1662919077109
stubhub-5489568464,stubhub,G,306,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5489568464,1,1662861991314
vividseats-VB5773091095,vividseats,P,310,Promenade 310,,https://www.vividseats.com//production/3736730?showDetails=VB5773091095&qty=1,1,1662863508793
